id,alcohol,chlorides,citric acid,density,feat04,feat07,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
1102,12.5,0.078,0.39,1.00444,0.5565557286590185,0.416667413349496,8.5,19.0,3.34,5.577588900819574,2.3,4.77,42.0,0.31
268,10.0,0.087,0.03,0.98568,0.5790026186855779,0.6090759968166308,7.4,9.0,3.38,4.430589656547145,2.2,4.52,26.0,0.57
714,10.6,0.066,0.05,0.98496,0.4219326487431533,0.5135965746807363,6.2,11.0,3.55,5.773234191026407,1.7999999999999998,4.78,15.0,0.62
883,10.9,0.069,0.01,0.98514,0.5871030641311753,0.3024191493442159,7.3,26.0,3.43,5.218697717163414,2.2,4.61,38.0,0.58
1233,9.3,0.082,0.23,1.0083,0.6333460859896837,0.4660346701543396,9.2,30.0,3.13,6.415524177244561,2.7,4.5600000000000005,106.0,0.48
760,10.9,0.084,0.27,1.0064,0.4382650385632376,0.5037147389018017,7.4,14.0,3.42,3.1143266440449,2.5,4.71,78.0,0.53
1116,9.3,0.084,0.0,0.9992,0.6017444325777813,0.5523191176015388,8.899999999999999,15.0,3.39,4.703758385445389,3.1,4.45,35.0,0.6699999999999999
106,9.5,0.08,0.49,1.0081,0.5433627797126785,0.5507924073940764,12.7,28.0,3.08,3.834606889106729,4.4,4.57,47.0,0.47
655,9.5,0.156,0.04,0.9984,0.7634669252273384,0.436478745133436,9.2,29.0,3.19,4.804829403517479,1.7999999999999998,4.7,88.0,0.63
1340,11.3,0.063,0.34,0.98594,0.6074166356240667,0.358886277076165,8.399999999999999,18.0,3.43,7.250339025887449,2.4,4.78,49.0,0.27
1143,9.7,0.111,0.24,0.9988,0.4161945811698097,0.1094704224000887,9.4,22.0,3.29,7.208956525974705,3.2,4.67,49.0,0.58
770,9.1,0.122,0.6,0.9873,0.5532911037180055,0.6147604041437537,8.6,14.0,3.23,6.1599128635479,2.0,4.52,88.0,0.65
547,11.1,0.074,0.63,1.0098,0.674959184557106,0.8115191455547742,10.6,7.0,3.29,7.997910962369177,2.7,4.74,23.0,0.32
1382,10.9,0.0489999999999999,0.3,0.9849,0.7023435230889932,0.5945398106680058,7.9,22.0,3.32,6.025226548611101,1.6,4.47,39.0,0.25
383,9.5,0.074,0.39,0.99698,0.5894988337080986,0.5193064364042236,9.1,5.0,3.15,6.706650909545294,1.5,4.59,9.0,0.25
130,9.4,0.074,0.21,0.9968,0.638789899679852,0.7247103150498331,8.399999999999999,7.0,3.23,5.9212915117066105,1.6,4.52,14.0,0.74
1310,10.4,0.0969999999999999,0.14,1.0064,0.2352309684858858,0.5843645412523432,7.8,23.0,3.35,7.43503067968061,2.9,4.57,43.0,0.43
483,10.1,0.102,0.0,0.99635,0.5007092201459766,0.5634079298305761,7.7,24.0,3.41,6.062641499669576,1.5,4.58,31.0,0.73
